"HYBRID_ZONE","CLASS","XS","YS","INTERVAL_TYPE","MIN_YS","MAX_YS","ALPHA","BETA"
"aegyptiaca_senegalensis","I","0.27",0.057132,"95","-0.755106414377355","0.869336597622645",-1,-1
"aegyptiaca_senegalensis","I","0.27",0.057132,"LL","-0.0154008","0.1887948",-1,-1
"aegyptiaca_senegalensis","I","0.28",0.054208,"95","-0.761492540906386","0.869870787093614",-1,-1
"aegyptiaca_senegalensis","I","0.28",0.054208,"LL","-0.0167552","0.1888768",-1,-1
"aegyptiaca_senegalensis","I","0.29",0.051156,"95","-0.766539093785403","0.868809302214597",-1,-1
"aegyptiaca_senegalensis","I","0.29",0.051156,"LL","-0.0180264","0.1886972",-1,-1
"aegyptiaca_senegalensis","I","0.3",0.048,"95","-0.770266960304606","0.866221039695394",-1,-1
"aegyptiaca_senegalensis","I","0.3",0.048,"LL","-0.0192","0.18828",-1,-1
"aegyptiaca_senegalensis","I","0.31",0.044764,"95","-0.772697027754194","0.862174896245806",-1,-1
"aegyptiaca_senegalensis","I","0.31",0.044764,"LL","-0.0202616","0.1876492",-1,-1
"aegyptiaca_senegalensis","I","0.32",0.041472,"95","-0.773850183424366","0.856739768575633",-1,-1
"aegyptiaca_senegalensis","I","0.32",0.041472,"LL","-0.0211968","0.1868288",-1,-1
"aegyptiaca_senegalensis","I","0.33",0.038148,"95","-0.773747314605323","0.849984553394677",-1,-1
"aegyptiaca_senegalensis","I","0.33",0.038148,"LL","-0.0219912","0.1858428",-1,-1
"aegyptiaca_senegalensis","I","0.34",0.034816,"95","-0.772409308587263","0.841978147412737",-1,-1
"aegyptiaca_senegalensis","I","0.34",0.034816,"LL","-0.0226304","0.1847152",-1,-1
"aegyptiaca_senegalensis","I","0.35",0.0315,"95","-0.769857052660385","0.832789447339614",-1,-1
"aegyptiaca_senegalensis","I","0.35",0.0315,"LL","-0.0231","0.18347",-1,-1
"aegyptiaca_senegalensis","I","0.36",0.028224,"95","-0.76611143411489","0.82248734988511",-1,-1
"aegyptiaca_senegalensis","I","0.36",0.028224,"LL","-0.0233856","0.1821312",-1,-1
"aegyptiaca_senegalensis","I","0.37",0.025012,"95","-0.761193340240975","0.811140751759025",-1,-1
"aegyptiaca_senegalensis","I","0.37",0.025012,"LL","-0.0234728","0.1807228",-1,-1
"aegyptiaca_senegalensis","I","0.38",0.021888,"95","-0.755123658328842","0.798818549671158",-1,-1
"aegyptiaca_senegalensis","I","0.38",0.021888,"LL","-0.0233472","0.1792688",-1,-1
"aegyptiaca_senegalensis","I","0.39",0.018876,"95","-0.747923275668688","0.785589640331312",-1,-1
"aegyptiaca_senegalensis","I","0.39",0.018876,"LL","-0.0229944","0.1777932",-1,-1
"aegyptiaca_senegalensis","I","0.4",0.016,"95","-0.739613079550714","0.771522920449286",-1,-1
"aegyptiaca_senegalensis","I","0.4",0.016,"LL","-0.0224","0.17632",-1,-1
"aegyptiaca_senegalensis","I","0.41",0.013284,"95","-0.730213957265119","0.756687286734881",-1,-1
"aegyptiaca_senegalensis","I","0.41",0.013284,"LL","-0.0215496","0.1748732",-1,-1
"aegyptiaca_senegalensis","I","0.42",0.010752,"95","-0.719746796102101","0.741151635897899",-1,-1
"aegyptiaca_senegalensis","I","0.42",0.010752,"LL","-0.0204288","0.1734768",-1,-1
"aegyptiaca_senegalensis","I","0.43",0.00842800000000005,"95","-0.708232483351861","0.724984864648139",-1,-1
"aegyptiaca_senegalensis","I","0.43",0.00842800000000005,"LL","-0.0190232","0.1721548",-1,-1
"aegyptiaca_senegalensis","I","0.44",0.00633600000000001,"95","-0.695691906304598","0.708255869695402",-1,-1
"aegyptiaca_senegalensis","I","0.44",0.00633600000000001,"LL","-0.0173184","0.1709312",-1,-1
"aegyptiaca_senegalensis","I","0.45",0.0045,"95","-0.682145952250511","0.691033547749489",-1,-1
"aegyptiaca_senegalensis","I","0.45",0.0045,"LL","-0.0153","0.16983",-1,-1
"aegyptiaca_senegalensis","I","0.46",0.002944,"95","-0.667615508479799","0.673386795520201",-1,-1
"aegyptiaca_senegalensis","I","0.46",0.002944,"LL","-0.0129536","0.1688752",-1,-1
"aegyptiaca_senegalensis","I","0.47",0.00169200000000003,"95","-0.652121462282663","0.655384509717337",-1,-1
"aegyptiaca_senegalensis","I","0.47",0.00169200000000003,"LL","-0.0102648","0.1680908",-1,-1
"aegyptiaca_senegalensis","I","0.48",0.000768000000000046,"95","-0.6356847009493","0.6370955870507",-1,-1
"aegyptiaca_senegalensis","I","0.48",0.000768000000000046,"LL","-0.00721919999999998","0.1675008",-1,-1
"aegyptiaca_senegalensis","I","0.49",0.000195999999999974,"95","-0.618326111769911","0.618588924230089",-1,-1
"aegyptiaca_senegalensis","I","0.49",0.000195999999999974,"LL","-0.00380240000000004","0.1671292",-1,-1
"aegyptiaca_senegalensis","I","0.5",0,"95","-0.600066582034695","0.599933417965305",-1,-1
"aegyptiaca_senegalensis","I","0.5",0,"LL","0","0.167",-1,-1
"aegyptiaca_senegalensis","I","0.51",0.000203999999999982,"95","-0.618322035033851","0.618593000966149",-1,-1
"aegyptiaca_senegalensis","I","0.51",0.000203999999999982,"LL","0.000203999999999982","0.1711356",-1,-1
"aegyptiaca_senegalensis","I","0.52",0.000832000000000055,"95","-0.635628538057579","0.637151749942421",-1,-1
"aegyptiaca_senegalensis","I","0.52",0.000832000000000055,"LL","0.000832000000000055","0.175552",-1,-1
"aegyptiaca_senegalensis","I","0.53",0.00190800000000002,"95","-0.651917194396078","0.655588777603922",-1,-1
"aegyptiaca_senegalensis","I","0.53",0.00190800000000002,"LL","0.00190800000000002","0.1802636",-1,-1
"aegyptiaca_senegalensis","I","0.54",0.00345600000000001,"95","-0.667119107339547","0.673883196660453",-1,-1
"aegyptiaca_senegalensis","I","0.54",0.00345600000000001,"LL","0.00345600000000001","0.1852848",-1,-1
"aegyptiaca_senegalensis","I","0.55",0.00550000000000006,"95","-0.681165380178185","0.692014119821815",-1,-1
"aegyptiaca_senegalensis","I","0.55",0.00550000000000006,"LL","0.00550000000000006","0.19063",-1,-1
"aegyptiaca_senegalensis","I","0.56",0.00806400000000007,"95","-0.693987116202193","0.709960659797807",-1,-1
"aegyptiaca_senegalensis","I","0.56",0.00806400000000007,"LL","0.00806400000000007","0.1963136",-1,-1
"aegyptiaca_senegalensis","I","0.57",0.0111720000000001,"95","-0.705515418701769","0.727701929298231",-1,-1
"aegyptiaca_senegalensis","I","0.57",0.0111720000000001,"LL","0.0111720000000001","0.20235",-1,-1
"aegyptiaca_senegalensis","I","0.58",0.014848,"95","-0.715681390967113","0.745217041032887",-1,-1
"aegyptiaca_senegalensis","I","0.58",0.014848,"LL","0.014848","0.2087536",-1,-1
"aegyptiaca_senegalensis","I","0.59",0.019116,"95","-0.724416136288423","0.762485107711577",-1,-1
"aegyptiaca_senegalensis","I","0.59",0.019116,"LL","0.019116","0.2155388",-1,-1
"aegyptiaca_senegalensis","I","0.6",0.024,"95","-0.731650757955901","0.779485242044099",-1,-1
"aegyptiaca_senegalensis","I","0.6",0.024,"LL","0.024","0.22272",-1,-1
"aegyptiaca_senegalensis","I","0.61",0.029524,"95","-0.737316359259743","0.796196556740256",-1,-1
"aegyptiaca_senegalensis","I","0.61",0.029524,"LL","0.029524","0.2303116",-1,-1
"aegyptiaca_senegalensis","I","0.62",0.035712,"95","-0.741344043490152","0.812598164509848",-1,-1
"aegyptiaca_senegalensis","I","0.62",0.035712,"LL","0.035712","0.238328",-1,-1
"aegyptiaca_senegalensis","I","0.63",0.042588,"95","-0.743664913937324","0.828669178062676",-1,-1
"aegyptiaca_senegalensis","I","0.63",0.042588,"LL","0.042588","0.2467836",-1,-1
"aegyptiaca_senegalensis","I","0.64",0.050176,"95","-0.74421007389146","0.84438871010854",-1,-1
"aegyptiaca_senegalensis","I","0.64",0.050176,"LL","0.050176","0.2556928",-1,-1
"aegyptiaca_senegalensis","I","0.65",0.0585000000000001,"95","-0.74291062664276","0.85973587335724",-1,-1
"aegyptiaca_senegalensis","I","0.65",0.0585000000000001,"LL","0.0585000000000001","0.26507",-1,-1
"aegyptiaca_senegalensis","I","0.66",0.0675840000000001,"95","-0.739697675481422","0.874689780518578",-1,-1
